,UNIPROT_ID,cell_line,half-life t1/2 in h,kdeg,HGNC_ID,Study
22882,Q3UFS6,C2C12,65.49858325199637,0.0105826286027159,,Cambridge 2011
22883,Q3UFT0,C2C12,69.04309792323366,0.010039340664154855,,Cambridge 2011
22884,Q3UFT5,C2C12,115.20186217965859,0.006016805348849089,,Cambridge 2011
22885,Q3UFU2,C2C12,21.78882635871383,0.031812047567341344,,Cambridge 2011
22886,Q3UFU7,C2C12,36.66768952225674,0.018903486682443283,,Cambridge 2011
22887,Q3UFV3,C2C12,30.367703363127703,0.02282514328698168,,Cambridge 2011
22888,Q3UFV9,C2C12,37.01308001753567,0.01872708729539809,,Cambridge 2011
22889,Q3UFX8,C2C12,36.37534331697168,0.019055412742635006,,Cambridge 2011
22890,Q3UFY7,C2C12,63.68649025689472,0.01088373967169442,,Cambridge 2011
22891,Q3UFZ6,C2C12,17.054282512909197,0.04064358497845156,,Cambridge 2011
22892,Q3UFZ8,C2C12,49.03046778139685,0.014137070518077726,,Cambridge 2011
22893,Q3UFZ9,C2C12,23.6987489796792,0.029248260368270638,,Cambridge 2011
22894,Q3UG03,C2C12,28.180950714731903,0.02459630221763934,,Cambridge 2011
22895,Q3UG11,C2C12,82.10444974786786,0.008442260835904882,,Cambridge 2011
22896,Q3UG16,C2C12,71.89407988313788,0.009641227507002519,,Cambridge 2011
22897,Q3UG25,C2C12,83.53783384851843,0.008297404285306812,,Cambridge 2011
22898,Q3UG37,C2C12,55.7353496745895,0.012436401397082478,,Cambridge 2011
22899,Q3UG55,C2C12,52.17888822627187,0.013284054224270503,,Cambridge 2011
22900,Q3UG58,C2C12,32.3805137787658,0.021406305820091433,,Cambridge 2011
22901,Q3UG68,C2C12,121.87583124723785,0.005687322691189066,,Cambridge 2011
22902,Q3UG80,C2C12,44.178684976066116,0.015689629080980094,,Cambridge 2011
22903,Q3UG84,C2C12,27.389390143362363,0.02530714181410589,,Cambridge 2011
22904,Q3UG85,C2C12,16.652276011485718,0.041624771297440355,,Cambridge 2011
22905,Q3UG88,C2C12,27.389390143362363,0.02530714181410589,,Cambridge 2011
22906,Q3UG89,C2C12,16.37661442528994,0.04232542591279048,,Cambridge 2011
22907,Q3UG90,C2C12,30.96572251155702,0.02238433740085506,,Cambridge 2011
22908,Q3UGB1,C2C12,48.41185698764374,0.01431771519809411,,Cambridge 2011
22909,Q3UGB5,C2C12,110.01040248984066,0.006300742155942541,,Cambridge 2011
22910,Q3UGB8,C2C12,37.44742611657625,0.018509875108695947,,Cambridge 2011
22911,Q3UGB9,C2C12,21.188153248453794,0.03271390254884662,,Cambridge 2011
22912,Q3UGC0,C2C12,66.20727227493782,0.010469351126286018,,Cambridge 2011
22913,Q3UGC1,C2C12,35.96818595935859,0.019271118686473392,,Cambridge 2011
22914,Q3UGC2,C2C12,59.051075127378994,0.011738095861332896,,Cambridge 2011
22915,Q3UGC3,C2C12,61.860604418606925,0.011204985581283052,,Cambridge 2011
22916,Q3UGC7,C2C12,42.506310011117954,0.016306924322027617,,Cambridge 2011
22917,Q3UGC8,C2C12,95.19546678807156,0.007281304498491097,,Cambridge 2011
22918,Q3UGD4,C2C12,62.518890758836896,0.011087003818313436,,Cambridge 2011
22919,Q3UGE0,C2C12,58.13450584757728,0.011923162852322271,,Cambridge 2011
22920,Q3UGE1,C2C12,43.23701880098775,0.016031336104609283,,Cambridge 2011
22921,Q3UGE3,C2C12,238.94986485363566,0.0029008059116690434,,Cambridge 2011
22922,Q3UGE5,C2C12,48.24269633487595,0.014367919565450376,,Cambridge 2011
22923,Q3UGE6,C2C12,24.894564324353556,0.02784331436890669,,Cambridge 2011
22924,Q3UGF0,C2C12,139.60684085878378,0.004964994382052402,,Cambridge 2011
22925,Q3UGH0,C2C12,74.31112160948264,0.009327637176606613,,Cambridge 2011
22926,Q3UGH3,C2C12,84.49506300937198,0.008203404505220183,,Cambridge 2011
22927,Q3UGH6,C2C12,52.5326533404518,0.013194596817103851,,Cambridge 2011
22928,Q3UGH8,C2C12,33.96349497633479,0.020408594022579798,,Cambridge 2011
22929,Q3UGI8,C2C12,27.389390143362363,0.02530714181410589,,Cambridge 2011
22930,Q3UGJ0,C2C12,23.919001746489258,0.028978934317845553,,Cambridge 2011
22931,Q3UGJ3,C2C12,46.92375311266585,0.014771776223774569,,Cambridge 2011
22932,Q3UGJ5,C2C12,17.05790911105955,0.04063494394577006,,Cambridge 2011
22933,Q3UGJ7,C2C12,77.80149152238367,0.008909175993888565,,Cambridge 2011
22934,Q3UGK2,C2C12,28.79153665043283,0.024074685174871522,,Cambridge 2011
22935,Q3UGK7,C2C12,21.812802771836182,0.031777080085045706,,Cambridge 2011
22936,Q3UGL1,C2C12,15.567599421523205,0.04452498820091843,,Cambridge 2011
22937,Q3UGL3,C2C12,31.895854053414517,0.021731576128959068,,Cambridge 2011
22938,Q3UGL5,C2C12,43.74501808201332,0.01584516845462106,,Cambridge 2011
22939,Q3UGL7,C2C12,65.09136809613238,0.010648834105564466,,Cambridge 2011
22940,Q3UGN4,C2C12,20.423630739039996,0.03393848965526912,,Cambridge 2011
22941,Q3UGN6,C2C12,23.687044133534997,0.029262713264362954,,Cambridge 2011
22942,Q3UGN7,C2C12,29.211729703750194,0.02372838539824498,,Cambridge 2011
22943,Q3UGN9,C2C12,44.76754612663199,0.015483251608191128,,Cambridge 2011
22944,Q3UGP0,C2C12,22.758825899159504,0.03045619240777898,,Cambridge 2011
22945,Q3UGP9,C2C12,20.514697674351723,0.033787833072799554,,Cambridge 2011
22946,Q3UGQ3,C2C12,30.156434622012128,0.022985050761073572,,Cambridge 2011
22947,Q3UGR5,C2C12,83.17860083390687,0.008333239241954058,,Cambridge 2011
22948,Q3UGR5-1,C2C12,83.17860083390687,0.008333239241954058,,Cambridge 2011
22949,Q3UGR6,C2C12,45.774056149606594,0.015142795698386073,,Cambridge 2011
22950,Q3UGT1,C2C12,53.64081385131441,0.012922010886733786,,Cambridge 2011
22951,Q3UGT5,C2C12,75.54076259252257,0.00917580332487346,,Cambridge 2011
22952,Q3UGT7,C2C12,17.30967942991807,0.04004390626448627,,Cambridge 2011
22953,Q3UGW8,C2C12,99.0143548929786,0.00700047161150669,,Cambridge 2011
22954,Q3UGX1,C2C12,20.753544275581067,0.033398978572325724,,Cambridge 2011
22955,Q3UGX5,C2C12,21.156833690079935,0.03276233063574866,,Cambridge 2011
22956,Q3UGY5,C2C12,17.407629435500567,0.03981858547300891,,Cambridge 2011
22957,Q3UGY9,C2C12,52.617415650100384,0.013173341411697077,,Cambridge 2011
22958,Q3UGZ6,C2C12,34.8338000728015,0.01989869549435578,,Cambridge 2011
22959,Q3UH17,C2C12,17.407629435500567,0.03981858547300891,,Cambridge 2011
22960,Q3UH23,C2C12,65.93188265436224,0.01051308035891623,,Cambridge 2011
22961,Q3UH32,C2C12,23.691222642219085,0.029257552091242357,,Cambridge 2011
22962,Q3UH41,C2C12,21.156833690079935,0.03276233063574866,,Cambridge 2011
22963,Q3UH55,C2C12,68.91948788808648,0.010057346648969567,,Cambridge 2011
22964,Q3UH60,C2C12,21.938529603778605,0.03159496981240531,,Cambridge 2011
22965,Q3UH70,C2C12,15.83914759699361,0.04376164666156087,,Cambridge 2011
22966,Q3UH72,C2C12,12.90812709408321,0.05369850912590318,,Cambridge 2011
22967,Q3UH76,C2C12,19.682796598411393,0.03521588901731015,,Cambridge 2011
22968,Q3UH92,C2C12,45.774056149606594,0.015142795698386073,,Cambridge 2011
22969,Q3UH93,C2C12,16.020590565745298,0.04326601929656762,,Cambridge 2011
22970,Q3UHA6,C2C12,20.962625342789973,0.033065857411717324,,Cambridge 2011
22971,Q3UHB1,C2C12,41.25576508316376,0.016801219881941172,,Cambridge 2011
22972,Q3UHB2,C2C12,27.389390143362363,0.02530714181410589,,Cambridge 2011
22973,Q3UHB5,C2C12,21.666753482508835,0.03199128014815464,,Cambridge 2011
22974,Q3UHC4,C2C12,49.03046778139685,0.014137070518077726,,Cambridge 2011
22975,Q3UHD6,C2C12,38.97116114043926,0.017786156744523742,,Cambridge 2011
22976,Q3UHE0,C2C12,17.99800695840398,0.038512440969820136,,Cambridge 2011
22977,Q3UHE7,C2C12,29.578913721222445,0.023433828134892667,,Cambridge 2011
22978,Q3UHH1,C2C12,14.280470314801917,0.04853811991342386,,Cambridge 2011
22979,Q3UHH1-1,C2C12,14.280470314801917,0.04853811991342386,,Cambridge 2011
22980,Q3UHH1-2,C2C12,14.280470314801917,0.04853811991342386,,Cambridge 2011
22981,Q3UHH1-3,C2C12,14.280470314801917,0.04853811991342386,,Cambridge 2011
22982,Q3UHH4,C2C12,31.123360620914575,0.0222709619633478,,Cambridge 2011
22983,Q3UHH5,C2C12,37.200751010994765,0.0186326125608347,,Cambridge 2011
22984,Q3UHJ0,C2C12,69.24644431060489,0.010009859530849468,,Cambridge 2011
22985,Q3UHJ0-1,C2C12,69.24644431060489,0.010009859530849468,,Cambridge 2011
22986,Q3UHJ0-2,C2C12,69.24644431060489,0.010009859530849468,,Cambridge 2011
22987,Q3UHL2,C2C12,51.258135031956805,0.0135226765493478,,Cambridge 2011
22988,Q3UHL6,C2C12,17.407629435500567,0.03981858547300891,,Cambridge 2011
22989,Q3UHL7,C2C12,19.997872655077188,0.03466104582799034,,Cambridge 2011
22990,Q3UHL8,C2C12,45.157871970349206,0.015349420827780985,,Cambridge 2011
22991,Q3UHM0,C2C12,45.774056149606594,0.015142795698386073,,Cambridge 2011
22992,Q3UHQ5,C2C12,44.41364225193098,0.01560662772551173,,Cambridge 2011
22993,Q3UHR1,C2C12,17.407629435500567,0.03981858547300891,,Cambridge 2011
22994,Q3UHS6,C2C12,33.578124420071454,0.02064282006607891,,Cambridge 2011
22995,Q3UHT6,C2C12,39.43960230332966,0.01757490289148851,,Cambridge 2011
22996,Q3UHT9,C2C12,69.04309792323366,0.010039340664154855,,Cambridge 2011
22997,Q3UHU4,C2C12,69.04309792323366,0.010039340664154855,,Cambridge 2011
22998,Q3UHU8,C2C12,16.90657736856047,0.04099866965675289,,Cambridge 2011
22999,Q3UHW2,C2C12,31.74788918438453,0.02183285876217798,,Cambridge 2011
23000,Q3UHW5,C2C12,33.77572386938706,0.020522052561786415,,Cambridge 2011
23001,Q3UHW8,C2C12,57.45695250505246,0.0120637651378916,,Cambridge 2011
23002,Q3UHW9,C2C12,50.62238842345369,0.01369250251018985,,Cambridge 2011
23003,Q3UHX2,C2C12,45.92791676224646,0.015092066643216969,,Cambridge 2011
23004,Q3UHY8,C2C12,56.232233476787215,0.012326509862818767,,Cambridge 2011
23005,Q3UHZ0,C2C12,23.687044133534997,0.029262713264362954,,Cambridge 2011
23006,Q3UHZ3,C2C12,15.364334333111406,0.04511403914624248,,Cambridge 2011
23007,Q3UHZ4,C2C12,30.841728018966936,0.022474330236414642,,Cambridge 2011
23008,Q3UHZ7,C2C12,23.896727759128378,0.02900594539748933,,Cambridge 2011
23009,Q3UI14,C2C12,20.28668797778108,0.034167587203939455,,Cambridge 2011
23010,Q3UI30,C2C12,91.85193176256838,0.007546353868220086,,Cambridge 2011
23011,Q3UI33,C2C12,23.711307243834064,0.029232769557241207,,Cambridge 2011
23012,Q3UI45,C2C12,46.66087599539505,0.014854997163541288,,Cambridge 2011
23013,Q3UI46,C2C12,38.06229543586418,0.01821086123741312,,Cambridge 2011
23014,Q3UI51,C2C12,17.560189334570204,0.03947264846372515,,Cambridge 2011
23015,Q3UI56,C2C12,67.43119187139811,0.010279325655134288,,Cambridge 2011
23016,Q3UI57,C2C12,28.737144429007177,0.0241202525279542,,Cambridge 2011
23017,Q3UI73,C2C12,51.258135031956805,0.0135226765493478,,Cambridge 2011
23018,Q3UI96,C2C12,27.389390143362363,0.02530714181410589,,Cambridge 2011
23019,Q3UIA5,C2C12,29.09478755024852,0.023823758099722734,,Cambridge 2011
23020,Q3UIA9,C2C12,110.16699181830185,0.00629178639735531,,Cambridge 2011
23021,Q3UIB4,C2C12,21.019582178699302,0.032976258741354174,,Cambridge 2011
23022,Q3UIB5,C2C12,77.26209974038107,0.00897137384162589,,Cambridge 2011
23023,Q3UIC2,C2C12,19.79115851421767,0.03502307255343333,,Cambridge 2011
23024,Q3UIC3,C2C12,79.56341628098595,0.008711883085965396,,Cambridge 2011
23025,Q3UID0,C2C12,30.851734684157123,0.022467040756573336,,Cambridge 2011
23026,Q3UIE4,C2C12,31.031581816035168,0.02233683041583689,,Cambridge 2011
23027,Q3UIF3,C2C12,54.48677262623681,0.012721384423238473,,Cambridge 2011
23028,Q3UIG0,C2C12,32.71665746900375,0.02118636909093306,,Cambridge 2011
23029,Q3UIG2,C2C12,33.39560067225749,0.020755643456228025,,Cambridge 2011
23030,Q3UIG8,C2C12,69.70316596648641,0.009944271123828343,,Cambridge 2011
23031,Q3UIH5,C2C12,49.59904813396299,0.01397500973582822,,Cambridge 2011
23032,Q3UIH6,C2C12,42.04961343548736,0.016484032168889586,,Cambridge 2011
23033,Q3UIH7,C2C12,51.44156222739597,0.013474458211356564,,Cambridge 2011
23034,Q3UII8,C2C12,18.20583073824025,0.038072812525057224,,Cambridge 2011
23035,Q3UIJ0,C2C12,59.289393913857644,0.011690913581728093,,Cambridge 2011
23036,Q3UIJ2,C2C12,45.285511353710646,0.015306157749793181,,Cambridge 2011
23037,Q3UIL5,C2C12,15.217780851084818,0.04554850587893263,,Cambridge 2011
23038,Q3UIP2,C2C12,12.243785663861393,0.05661216225026137,,Cambridge 2011
23039,Q3UIQ2,C2C12,50.35784830713993,0.013764432037134284,,Cambridge 2011
23040,Q3UIQ5,C2C12,48.04544866758926,0.01442690618534138,,Cambridge 2011
23041,Q3UIS0,C2C12,30.563219428148425,0.022679128492647065,,Cambridge 2011
23042,Q3UIS6,C2C12,68.82990071204831,0.010070437025032835,,Cambridge 2011
23043,Q3UIS9,C2C12,45.76092472883825,0.015147141030634118,,Cambridge 2011
23044,Q3UIT2,C2C12,71.56298308858129,0.009685834081314938,,Cambridge 2011
23045,Q3UIT6,C2C12,48.71886353477194,0.014227490755510499,,Cambridge 2011
23046,Q3UIT9,C2C12,81.3997303889668,0.008515349832828154,,Cambridge 2011
23047,Q3UIU2,C2C12,95.08126433984646,0.007290050099485926,,Cambridge 2011
23048,Q3UIW3,C2C12,34.89501223616279,0.019863789583131748,,Cambridge 2011
23049,Q3UIX8,C2C12,43.74501808201332,0.01584516845462106,,Cambridge 2011
23050,Q3UIZ0,C2C12,26.668178272653556,0.025991545934381338,,Cambridge 2011
23051,Q3UIZ1,C2C12,47.62289614147368,0.014554914478548469,,Cambridge 2011
23052,Q3UIZ8,C2C12,34.44561159162626,0.020122945958330717,,Cambridge 2011
23053,Q3UIZ8-1,C2C12,34.44561159162626,0.020122945958330717,,Cambridge 2011
23054,Q3UIZ8-2,C2C12,34.44561159162626,0.020122945958330717,,Cambridge 2011
23055,Q3UJ02,C2C12,33.67344311230425,0.020584386878651856,,Cambridge 2011
23056,Q3UJ03,C2C12,29.444835400167374,0.023540535076518213,,Cambridge 2011
23057,Q3UJ07,C2C12,63.96007268849078,0.010837185628850493,,Cambridge 2011
23058,Q3UJ23,C2C12,90.41697050119468,0.007666118171375657,,Cambridge 2011
23059,Q3UJ36,C2C12,50.88457453938154,0.01362195099073673,,Cambridge 2011
23060,Q3UJ44,C2C12,107.18269153322939,0.006466969345932611,,Cambridge 2011
23061,Q3UJ53,C2C12,93.68951271000859,0.0073983433205101765,,Cambridge 2011
23062,Q3UJ70,C2C12,12.194902343875329,0.056839092353049146,,Cambridge 2011
23063,Q3UJ74,C2C12,17.059228443026875,0.040631801307712476,,Cambridge 2011
23064,Q3UJ76,C2C12,68.18811766756502,0.0101652194586045,,Cambridge 2011
23065,Q3UJ84,C2C12,18.647599079489108,0.037170853878039055,,Cambridge 2011
23066,Q3UJ95,C2C12,92.7716161958956,0.007471543657235665,,Cambridge 2011
23067,Q3UJA1,C2C12,21.76890155579284,0.03184116473600821,,Cambridge 2011
23068,Q3UJA5,C2C12,35.04806666466702,0.019777044685284375,,Cambridge 2011
23069,Q3UJA8,C2C12,116.77830102553551,0.005935581991455563,,Cambridge 2011
23070,Q3UJB0,C2C12,65.23968561921718,0.010624624781388738,,Cambridge 2011
23071,Q3UJB9,C2C12,37.958574243747485,0.018260622122131472,,Cambridge 2011
23072,Q3UJB9-1,C2C12,37.958574243747485,0.018260622122131472,,Cambridge 2011
23073,Q3UJB9-2,C2C12,37.958574243747485,0.018260622122131472,,Cambridge 2011
23074,Q3UJC3,C2C12,37.21938010812576,0.018623286539063474,,Cambridge 2011
23075,Q3UJD6,C2C12,19.11082060215824,0.0362698805556087,,Cambridge 2011
23076,Q3UJD6-1,C2C12,19.11082060215824,0.0362698805556087,,Cambridge 2011
23077,Q3UJD6-2,C2C12,19.11082060215824,0.0362698805556087,,Cambridge 2011
23078,Q3UJE5,C2C12,27.352604346615426,0.025341176722198096,,Cambridge 2011
23079,Q3UJF5,C2C12,43.81593418569936,0.01581952304433976,,Cambridge 2011
23080,Q3UJF9,C2C12,13.514645585489177,0.05128859474525806,,Cambridge 2011
23081,Q3UJG9,C2C12,36.32508317057504,0.019081778211079935,,Cambridge 2011
23082,Q3UJH5,C2C12,47.331785317207085,0.014644433458713363,,Cambridge 2011
23083,Q3UJH8,C2C12,86.91265681628495,0.007975215646958215,,Cambridge 2011
23084,Q3UJI2,C2C12,15.506668118756142,0.04469994296979548,,Cambridge 2011
23085,Q3UJJ8,C2C12,52.382076043847604,0.013232525949901847,,Cambridge 2011
23086,Q3UJK0,C2C12,106.0139892939002,0.00653826146130912,,Cambridge 2011
23087,Q3UJK2,C2C12,31.805425201670182,0.021793363118552064,,Cambridge 2011
23088,Q3UJK3,C2C12,25.02049233616032,0.027703179108038153,,Cambridge 2011
23089,Q3UJK5,C2C12,19.25110472050888,0.03600557945235793,,Cambridge 2011
23090,Q3UJL1,C2C12,24.69991906215603,0.028062730846027364,,Cambridge 2011
23091,Q3UJL7,C2C12,65.24960056286844,0.010623010326202583,,Cambridge 2011
23092,Q3UJL8,C2C12,55.75614073824375,0.012431763952495156,,Cambridge 2011
23093,Q3UJM9,C2C12,34.7863741514397,0.019925824334044828,,Cambridge 2011
23094,Q3UJN1,C2C12,25.28348870877385,0.0274150133529401,,Cambridge 2011
23095,Q3UJN2,C2C12,50.28675505065609,0.013783891600516025,,Cambridge 2011
23096,Q3UJP1,C2C12,80.5809792209132,0.008601870903798258,,Cambridge 2011
23097,Q3UJP3,C2C12,59.642925187622,0.011621616115900997,,Cambridge 2011
23098,Q3UJP4,C2C12,53.94082097942721,0.012850141469376386,,Cambridge 2011
23099,Q3UJP8,C2C12,43.741086305877616,0.015846592736925354,,Cambridge 2011
23100,Q3UJQ2,C2C12,12.194902343875329,0.056839092353049146,,Cambridge 2011
23101,Q3UJQ3,C2C12,66.28936745765968,0.01045638549806154,,Cambridge 2011
23102,Q3UJQ9,C2C12,158.31230401085938,0.004378353185437811,,Cambridge 2011
23103,Q3UJR6,C2C12,48.94828488312173,0.014160806292090435,,Cambridge 2011
23104,Q3UJR8,C2C12,20.133081607576607,0.03442827054846367,,Cambridge 2011
23105,Q3UJS0,C2C12,93.6453547600495,0.00740183196845181,,Cambridge 2011
23106,Q3UJS2,C2C12,86.35415349368989,0.008026796077742749,,Cambridge 2011
23107,Q3UJS5,C2C12,79.45552095218977,0.008723713245515413,,Cambridge 2011
23108,Q3UJS6,C2C12,30.509579441946087,0.022719001482104078,,Cambridge 2011
23109,Q3UJT5,C2C12,20.89070094022136,0.033179699548779265,,Cambridge 2011
23110,Q3UJT6,C2C12,18.812433044523207,0.03684516398912785,,Cambridge 2011
23111,Q3UJU1,C2C12,21.78882635871383,0.031812047567341344,,Cambridge 2011
23112,Q3UJU5,C2C12,82.33680470394305,0.008418436725256488,,Cambridge 2011
23113,Q3UJU6,C2C12,100.07267154542528,0.00692643825587598,,Cambridge 2011
23114,Q3UJV2,C2C12,87.10058887988224,0.007958007970713532,,Cambridge 2011
23115,Q3UJV5,C2C12,31.338476466280827,0.022118088009343687,,Cambridge 2011
23116,Q3UJW0,C2C12,80.6127449868086,0.008598481303091357,,Cambridge 2011
23117,Q3UJW1,C2C12,51.75458033339624,0.013392963020756458,,Cambridge 2011
23118,Q3UJW9,C2C12,150.348445846727,0.00461027167029432,,Cambridge 2011
23119,Q3UJX2,C2C12,32.71278837062361,0.021188874904421107,,Cambridge 2011
23120,Q3UJY1,C2C12,20.135214802946788,0.034424623096571245,,Cambridge 2011
23121,Q3UJY4,C2C12,47.388722268310886,0.01462683835692816,,Cambridge 2011
23122,Q3UJZ8,C2C12,54.95157395972305,0.012613782110554103,,Cambridge 2011
23123,Q3UK02,C2C12,40.83709090454623,0.01697347105796853,,Cambridge 2011
23124,Q3UK05,C2C12,35.82200898752419,0.01934975731822716,,Cambridge 2011
23125,Q3UK06,C2C12,29.931872794068102,0.023157494531959696,,Cambridge 2011
23126,Q3UK08,C2C12,27.469537105196792,0.02523330400164672,,Cambridge 2011
23127,Q3UK24,C2C12,83.09356930792998,0.008341766833860093,,Cambridge 2011
23128,Q3UK26,C2C12,43.584502045447245,0.015903524143448373,,Cambridge 2011
23129,Q3UK27,C2C12,78.96637321635282,0.008777751241795721,,Cambridge 2011
23130,Q3UK38,C2C12,16.870721966177324,0.04108580426786578,,Cambridge 2011
23131,Q3UK39,C2C12,25.28348870877385,0.0274150133529401,,Cambridge 2011
23132,Q3UK41,C2C12,26.8718124720845,0.025794582381817897,,Cambridge 2011
23133,Q3UK51,C2C12,66.36138896586978,0.01044503726280408,,Cambridge 2011
23134,Q3UK56,C2C12,95.03566674263395,0.00729354782596577,,Cambridge 2011
23135,Q3UK61,C2C12,158.31230401085938,0.004378353185437811,,Cambridge 2011
23136,Q3UK65,C2C12,67.89390983373204,0.010209268876360481,,Cambridge 2011
23137,Q3UK67,C2C12,46.66087599539505,0.014854997163541288,,Cambridge 2011
23138,Q3UK70,C2C12,72.76862290785552,0.009525357947719507,,Cambridge 2011
23139,Q3UK81,C2C12,47.331785317207085,0.014644433458713363,,Cambridge 2011
23140,Q3UK83,C2C12,105.55416211644483,0.006566744187645409,,Cambridge 2011
23141,Q3UK84,C2C12,74.05996952076788,0.009359269049733717,,Cambridge 2011
23142,Q3UK86,C2C12,22.75283185644836,0.030464215836214736,,Cambridge 2011
23143,Q3UK94,C2C12,25.867068997587825,0.026796510289765846,,Cambridge 2011
23144,Q3UKA1,C2C12,37.01308001753567,0.01872708729539809,,Cambridge 2011
23145,Q3UKB0,C2C12,22.125717001032122,0.031327670896613716,,Cambridge 2011
23146,Q3UKB1,C2C12,36.32508317057504,0.019081778211079935,,Cambridge 2011
23147,Q3UKB4,C2C12,29.14805599928188,0.02378021987390934,,Cambridge 2011
23148,Q3UKC1,C2C12,53.93439749291434,0.012851671897345434,,Cambridge 2011
23149,Q3UKD6,C2C12,54.17324854641105,0.012795008591115141,,Cambridge 2011
23150,Q3UKE7,C2C12,12.194902343875329,0.056839092353049146,,Cambridge 2011
23151,Q3UKF5,C2C12,69.08817032082544,0.01003279110361688,,Cambridge 2011
23152,Q3UKH3,C2C12,128.33705281534162,0.005400990324729394,,Cambridge 2011
23153,Q3UKI8,C2C12,48.74930758004754,0.01421860565756305,,Cambridge 2011
23154,Q3UKJ0,C2C12,62.43798108309566,0.011101370808858627,,Cambridge 2011
23155,Q3UKJ3,C2C12,61.69411108430115,0.011235224373567892,,Cambridge 2011
23156,Q3UKJ6,C2C12,38.51310308419041,0.017997697538022623,,Cambridge 2011
23157,Q3UKJ7,C2C12,22.036719594486847,0.03145419070147614,,Cambridge 2011
23158,Q3UKJ7-1,C2C12,22.036719594486847,0.03145419070147614,,Cambridge 2011
23159,Q3UKJ7-2,C2C12,22.036719594486847,0.03145419070147614,,Cambridge 2011
23160,Q3UKM0,C2C12,29.31816274439437,0.023642244795590916,,Cambridge 2011
23161,Q3UKM9,C2C12,18.20583073824025,0.038072812525057224,,Cambridge 2011
23162,Q3UKN6,C2C12,83.7619317700732,0.008275205286127315,,Cambridge 2011
23163,Q3UKP6,C2C12,19.881651076483614,0.03486366287656122,,Cambridge 2011
23164,Q3UKQ2,C2C12,55.45982844546607,0.012498184721965384,,Cambridge 2011
23165,Q3UKQ3,C2C12,45.022658620687224,0.015395518652056116,,Cambridge 2011
23166,Q3UKQ5,C2C12,51.332468754613586,0.013503094578860434,,Cambridge 2011
23167,Q3UKQ8,C2C12,54.791187151700974,0.012650705644336943,,Cambridge 2011
23168,Q3UKR3,C2C12,52.17888822627187,0.013284054224270503,,Cambridge 2011
23169,Q3UKR8,C2C12,22.73936101004206,0.030482262903246956,,Cambridge 2011
23170,Q3UKS0,C2C12,46.05188819107204,0.015051438883114547,,Cambridge 2011
23171,Q3UKS4,C2C12,32.71278837062361,0.021188874904421107,,Cambridge 2011
23172,Q3UKT3,C2C12,19.25110472050888,0.03600557945235793,,Cambridge 2011
23173,Q3UKT6,C2C12,107.27146550716273,0.006461617516670008,,Cambridge 2011
23174,Q3UKU5,C2C12,11.668855848112257,0.05940146913993115,,Cambridge 2011
23175,Q3UKV0,C2C12,58.21857474172016,0.011905945544613742,,Cambridge 2011
23176,Q3UKV5,C2C12,22.667882739185817,0.03057838213366555,,Cambridge 2011
23177,Q3UKW2,C2C12,53.47020467538106,0.012963241580391529,,Cambridge 2011
23178,Q3UKX3,C2C12,15.489146929834257,0.04475050715832821,,Cambridge 2011
23179,Q3UKX8,C2C12,60.36461126170329,0.011482674468901848,,Cambridge 2011
23180,Q3UL02,C2C12,45.10705435193062,0.015366713489023874,,Cambridge 2011
23181,Q3UL11,C2C12,50.41269504700251,0.013749456955508653,,Cambridge 2011
23182,Q3UL22,C2C12,55.45982844546607,0.012498184721965384,,Cambridge 2011
23183,Q3UL30,C2C12,15.558100670922412,0.04455217222340096,,Cambridge 2011
23184,Q3UL32,C2C12,15.702476892098364,0.044142537850747836,,Cambridge 2011
23185,Q3UL37,C2C12,38.71408432374418,0.01790426385300874,,Cambridge 2011
23186,Q3UL39,C2C12,37.206071281622776,0.01862994819617819,,Cambridge 2011
23187,Q3UL40,C2C12,25.605278828511707,0.02707047969296549,,Cambridge 2011
23188,Q3UL43,C2C12,55.43929049093867,0.012502814780308876,,Cambridge 2011
23189,Q3UL48,C2C12,46.69756167420259,0.014843327054116076,,Cambridge 2011
23190,Q3UL78,C2C12,42.96374596611788,0.016133304137552994,,Cambridge 2011
23191,Q3UL79,C2C12,14.542158606793604,0.04766466927654952,,Cambridge 2011
23192,Q3UL99,C2C12,33.64228681876109,0.020603450184409046,,Cambridge 2011
23193,Q3ULB1,C2C12,44.00638864508767,0.015751058014557614,,Cambridge 2011
23194,Q3ULC7,C2C12,19.438634982155666,0.03565822297688302,,Cambridge 2011
23195,Q3ULD5,C2C12,70.75588359544842,0.009796318628752647,,Cambridge 2011
23196,Q3ULD6,C2C12,28.737144429007177,0.0241202525279542,,Cambridge 2011
23197,Q3ULE0,C2C12,25.862841415139115,0.026800890491259152,,Cambridge 2011
23198,Q3ULE5,C2C12,20.216752369430488,0.03428578279506678,,Cambridge 2011
23199,Q3ULF5,C2C12,24.931877466644952,0.02780164395911501,,Cambridge 2011
23200,Q3ULF7,C2C12,74.31112160948264,0.009327637176606613,,Cambridge 2011
23201,Q3ULG0,C2C12,20.342471440668607,0.0340738922790968,,Cambridge 2011
23202,Q3ULG4,C2C12,33.91260429240029,0.020439220019303487,,Cambridge 2011
23203,Q3ULG5,C2C12,24.588392847208862,0.028190015706481098,,Cambridge 2011
23204,Q3ULH5,C2C12,55.30281655345805,0.012533668694611961,,Cambridge 2011
23205,Q3ULI3,C2C12,38.17520670915764,0.01815699875159209,,Cambridge 2011
